period,label,specialty_code,provider_code,provider_name,total_waiting,within_18w,over_52w,n_source_rows
2024-07,July 2024,C_101,NT451,CAVELL HOSPITAL,160.0,119.0,0.0,7
2024-07,July 2024,C_101,NT455,MOUNT ALVERNIA HOSPITAL,29.0,20.0,0.0,5
2024-07,July 2024,C_101,NT457,WOODLANDS HOSPITAL,198.0,153.0,0.0,5
2024-07,July 2024,C_101,NTE02,ST HUGH'S HOSPITAL,102.0,77.0,2.0,4
2024-07,July 2024,C_101,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,891.0,227.0,32.0,6
2024-07,July 2024,C_101,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,407.0,198.0,5.0,4
2024-07,July 2024,C_101,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,121.0,107.0,0.0,5
2024-07,July 2024,C_101,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,79.0,67.0,0.0,5
2024-07,July 2024,C_101,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,204.0,156.0,5.0,8
2024-07,July 2024,C_101,NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,89.0,79.0,0.0,4
2024-07,July 2024,C_101,NVC01,ASHTEAD HOSPITAL,86.0,55.0,0.0,3
2024-07,July 2024,C_101,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,194.0,141.0,0.0,11
2024-07,July 2024,C_101,NVC05,EUXTON HALL HOSPITAL,8.0,3.0,0.0,3
2024-07,July 2024,C_101,NVC06,FITZWILLIAM HOSPITAL,236.0,189.0,0.0,6
2024-07,July 2024,C_101,NVC07,FULWOOD HALL HOSPITAL,614.0,428.0,2.0,14
2024-07,July 2024,C_101,NVC08,MOUNT STUART HOSPITAL,230.0,105.0,2.0,1
2024-07,July 2024,C_101,NVC09,NEW HALL HOSPITAL,245.0,176.0,0.0,8
2024-07,July 2024,C_101,NVC0I,BEACON PARK HOSPITAL,233.0,164.0,10.0,13
2024-07,July 2024,C_101,NVC0R,TEES VALLEY HOSPITAL,464.0,362.0,0.0,5
2024-07,July 2024,C_101,NVC0Y,EXETER MEDICAL,150.0,116.0,0.0,5
2024-07,July 2024,C_101,NVC11,NORTH DOWNS HOSPITAL,165.0,62.0,16.0,6
2024-07,July 2024,C_101,NVC12,OAKLANDS HOSPITAL,359.0,232.0,5.0,14
2024-07,July 2024,C_101,NVC13,OAKS HOSPITAL,31.0,8.0,1.0,5
2024-07,July 2024,C_101,NVC15,PINEHILL HOSPITAL,26.0,15.0,0.0,5
2024-07,July 2024,C_101,NVC16,RENACRES HOSPITAL,239.0,202.0,0.0,11
2024-07,July 2024,C_101,NVC17,ROWLEY HALL HOSPITAL,26.0,14.0,3.0,6
2024-07,July 2024,C_101,NVC18,SPRINGFIELD HOSPITAL,1090.0,759.0,18.0,13
2024-07,July 2024,C_101,NVC19,RIVERS HOSPITAL,473.0,347.0,3.0,10
2024-07,July 2024,C_101,NVC1H,STOURSIDE HOSPITAL,290.0,160.0,23.0,6
2024-07,July 2024,C_101,NVC20,THE YORKSHIRE CLINIC,982.0,669.0,31.0,13
2024-07,July 2024,C_101,NVC21,WEST MIDLANDS HOSPITAL,214.0,58.0,29.0,5
2024-07,July 2024,C_101,NVC22,WINFIELD HOSPITAL,52.0,45.0,0.0,6
2024-07,July 2024,C_101,NVC23,WOODLAND HOSPITAL,448.0,310.0,2.0,6
2024-07,July 2024,C_101,NVC27,BOSTON WEST HOSPITAL,189.0,154.0,0.0,3
2024-07,July 2024,C_101,NVC31,BLAKELANDS HOSPITAL,233.0,69.0,10.0,4
2024-07,July 2024,C_101,NVC40,WOODTHORPE HOSPITAL,264.0,153.0,15.0,9
2024-07,July 2024,C_101,NVG01,FAIRFIELD HOSPITAL,194.0,141.0,0.0,10
2024-07,July 2024,C_101,NVM,EPSOMEDICAL GROUP,151.0,122.0,0.0,7
2024-07,July 2024,C_101,NWF01,BENENDEN HOSPITAL,48.0,25.0,11.0,4
2024-07,July 2024,C_101,NWV01,GP CARE UK,335.0,335.0,0.0,2
2024-07,July 2024,C_101,NXP,INDEPENDENT HEALTH GROUP,323.0,321.0,0.0,5
2024-07,July 2024,C_101,NYR,HEALTHSHARE DIAGNOSTICS,47.0,34.0,0.0,1
2024-07,July 2024,C_101,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,7103.0,3185.0,494.0,60
2024-07,July 2024,C_101,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,5854.0,4086.0,20.0,24
2024-07,July 2024,C_101,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,3464.0,2073.0,95.0,11
2024-07,July 2024,C_101,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,375.0,167.0,59.0,2
2024-07,July 2024,C_101,R1F,ISLE OF WIGHT NHS TRUST,952.0,590.0,1.0,2
2024-07,July 2024,C_101,R1H,BARTS HEALTH NHS TRUST,5779.0,2951.0,307.0,35
2024-07,July 2024,C_101,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,4186.0,1885.0,135.0,20
2024-07,July 2024,C_101,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1704.0,1151.0,18.0,21
2024-07,July 2024,C_101,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1769.0,1169.0,38.0,6
2024-07,July 2024,C_101,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2229.0,1406.0,2.0,22
2024-07,July 2024,C_101,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,9285.0,4901.0,427.0,26
2024-07,July 2024,C_101,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,7955.0,3183.0,1271.0,46
2024-07,July 2024,C_101,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,72.0,39.0,0.0,18
2024-07,July 2024,C_101,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1883.0,1510.0,3.0,16
2024-07,July 2024,C_101,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1781.0,984.0,58.0,13
2024-07,July 2024,C_101,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1576.0,1221.0,1.0,9
2024-07,July 2024,C_101,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,948.0,595.0,13.0,10
2024-07,July 2024,C_101,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1916.0,1346.0,13.0,19
2024-07,July 2024,C_101,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,6409.0,3639.0,171.0,35
2024-07,July 2024,C_101,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1793.0,1445.0,6.0,11
2024-07,July 2024,C_101,RBV,THE CHRISTIE NHS FOUNDATION TRUST,132.0,114.0,0.0,30
2024-07,July 2024,C_101,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,5995.0,2934.0,493.0,36
2024-07,July 2024,C_101,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,3204.0,1650.0,111.0,13
2024-07,July 2024,C_101,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,1251.0,825.0,38.0,9
2024-07,July 2024,C_101,RCF,AIREDALE NHS FOUNDATION TRUST,1107.0,746.0,35.0,15
2024-07,July 2024,C_101,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1433.0,876.0,11.0,13
2024-07,July 2024,C_101,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,2098.0,1122.0,26.0,15
2024-07,July 2024,C_101,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2391.0,718.0,551.0,28
2024-07,July 2024,C_101,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,6370.0,3255.0,345.0,25
2024-07,July 2024,C_101,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,5887.0,2553.0,244.0,35
2024-07,July 2024,C_101,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1583.0,1133.0,4.0,9
2024-07,July 2024,C_101,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3474.0,2069.0,29.0,38
2024-07,July 2024,C_101,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",4019.0,2649.0,27.0,21
2024-07,July 2024,C_101,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1062.0,810.0,5.0,5
2024-07,July 2024,C_101,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1947.0,1441.0,2.0,13
2024-07,July 2024,C_101,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1821.0,1063.0,50.0,11
2024-07,July 2024,C_101,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,7433.0,3426.0,803.0,35
2024-07,July 2024,C_101,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2361.0,1111.0,184.0,10
2024-07,July 2024,C_101,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2011.0,1196.0,70.0,16
2024-07,July 2024,C_101,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3718.0,1767.0,180.0,47
2024-07,July 2024,C_101,RH5,SOMERSET NHS FOUNDATION TRUST,3204.0,1798.0,216.0,16
2024-07,July 2024,C_101,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,3466.0,1923.0,126.0,13
2024-07,July 2024,C_101,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2552.0,1347.0,85.0,22
2024-07,July 2024,C_101,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5750.0,2845.0,432.0,43
2024-07,July 2024,C_101,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,3370.0,1830.0,45.0,14
2024-07,July 2024,C_101,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2045.0,1704.0,3.0,28
2024-07,July 2024,C_101,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,6774.0,2994.0,586.0,71
2024-07,July 2024,C_101,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2675.0,1614.0,11.0,23
2024-07,July 2024,C_101,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2014.0,1687.0,0.0,15
2024-07,July 2024,C_101,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3005.0,1980.0,14.0,46
2024-07,July 2024,C_101,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,2282.0,1451.0,45.0,20
2024-07,July 2024,C_101,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,3496.0,2037.0,2.0,17
2024-07,July 2024,C_101,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,4379.0,2445.0,42.0,25
2024-07,July 2024,C_101,RJN,EAST CHESHIRE NHS TRUST,871.0,494.0,1.0,17
2024-07,July 2024,C_101,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1809.0,751.0,177.0,18
2024-07,July 2024,C_101,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,3945.0,2097.0,161.0,43
2024-07,July 2024,C_101,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2446.0,1728.0,71.0,17
2024-07,July 2024,C_101,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2764.0,1793.0,103.0,5
2024-07,July 2024,C_101,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4219.0,1775.0,341.0,24
2024-07,July 2024,C_101,RKE,WHITTINGTON HEALTH NHS TRUST,2016.0,892.0,12.0,30
2024-07,July 2024,C_101,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,9462.0,4489.0,245.0,33
2024-07,July 2024,C_101,RLQ,WYE VALLEY NHS TRUST,1594.0,835.0,47.0,10
2024-07,July 2024,C_101,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,903.0,670.0,13.0,12
2024-07,July 2024,C_101,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4378.0,2528.0,292.0,25
2024-07,July 2024,C_101,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,7849.0,3616.0,378.0,49
2024-07,July 2024,C_101,RMC,BOLTON NHS FOUNDATION TRUST,2597.0,1117.0,346.0,20
2024-07,July 2024,C_101,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1322.0,748.0,6.0,10
2024-07,July 2024,C_101,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2730.0,1238.0,161.0,16
2024-07,July 2024,C_101,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2884.0,1611.0,122.0,27
2024-07,July 2024,C_101,RN7,DARTFORD AND GRAVESHAM NHS TRUST,2717.0,1975.0,13.0,8
2024-07,July 2024,C_101,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2688.0,1554.0,30.0,45
2024-07,July 2024,C_101,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2899.0,1404.0,332.0,7
2024-07,July 2024,C_101,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1576.0,1120.0,5.0,19
2024-07,July 2024,C_101,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2352.0,1545.0,108.0,17
2024-07,July 2024,C_101,RNZ,SALISBURY NHS FOUNDATION TRUST,2192.0,1109.0,197.0,31
2024-07,July 2024,C_101,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,3375.0,1818.0,189.0,24
2024-07,July 2024,C_101,RPA,MEDWAY NHS FOUNDATION TRUST,2692.0,1794.0,0.0,12
2024-07,July 2024,C_101,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,81.0,74.0,0.0,13
2024-07,July 2024,C_101,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,5555.0,3799.0,42.0,41
2024-07,July 2024,C_101,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2393.0,1328.0,123.0,19
2024-07,July 2024,C_101,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2656.0,1767.0,17.0,17
2024-07,July 2024,C_101,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,939.0,606.0,20.0,6
2024-07,July 2024,C_101,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3206.0,2126.0,80.0,35
2024-07,July 2024,C_101,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2649.0,1396.0,73.0,24
2024-07,July 2024,C_101,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,8024.0,3911.0,298.0,37
2024-07,July 2024,C_101,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5141.0,2655.0,113.0,98
2024-07,July 2024,C_101,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2883.0,2118.0,31.0,16
2024-07,July 2024,C_101,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,3555.0,2593.0,128.0,16
2024-07,July 2024,C_101,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3023.0,2304.0,3.0,14
2024-07,July 2024,C_101,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4531.0,2355.0,202.0,26
2024-07,July 2024,C_101,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5184.0,2415.0,558.0,52
2024-07,July 2024,C_101,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1346.0,653.0,4.0,20
2024-07,July 2024,C_101,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,2186.0,1397.0,11.0,20
2024-07,July 2024,C_101,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,4340.0,2527.0,171.0,23
2024-07,July 2024,C_101,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,2112.0,1319.0,21.0,13
2024-07,July 2024,C_101,RVJ,NORTH BRISTOL NHS TRUST,7195.0,4190.0,316.0,38
2024-07,July 2024,C_101,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2118.0,1472.0,12.0,25
2024-07,July 2024,C_101,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,4497.0,2834.0,61.0,21
2024-07,July 2024,C_101,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1864.0,1260.0,15.0,7
2024-07,July 2024,C_101,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,1.0,1.0,0.0,1
2024-07,July 2024,C_101,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3059.0,2060.0,36.0,19
2024-07,July 2024,C_101,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,4164.0,2199.0,76.0,24
2024-07,July 2024,C_101,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4948.0,2855.0,78.0,37
2024-07,July 2024,C_101,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2759.0,2311.0,0.0,16
2024-07,July 2024,C_101,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,3203.0,1992.0,75.0,22
2024-07,July 2024,C_101,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,3997.0,2439.0,101.0,21
2024-07,July 2024,C_101,RWJ,STOCKPORT NHS FOUNDATION TRUST,2497.0,1467.0,146.0,30
2024-07,July 2024,C_101,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5609.0,2876.0,252.0,13
2024-07,July 2024,C_101,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,2440.0,1518.0,99.0,21
2024-07,July 2024,C_101,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2058.0,1420.0,0.0,14
2024-07,July 2024,C_101,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4926.0,2596.0,99.0,36
2024-07,July 2024,C_101,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,4445.0,2254.0,86.0,23
2024-07,July 2024,C_101,RXF,MID YORKSHIRE TEACHING NHS TRUST,3234.0,1967.0,168.0,23
2024-07,July 2024,C_101,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,4907.0,2213.0,243.0,25
2024-07,July 2024,C_101,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1923.0,1240.0,41.0,15
2024-07,July 2024,C_101,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1880.0,962.0,119.0,22
2024-07,July 2024,C_101,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,2877.0,1674.0,80.0,12
2024-07,July 2024,C_101,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,3267.0,1922.0,28.0,22
2024-07,July 2024,C_101,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,3152.0,1912.0,70.0,15
2024-07,July 2024,C_101,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2757.0,1611.0,87.0,65
2024-07,July 2024,C_101,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,6901.0,3324.0,597.0,22
2024-07,July 2024,C_110,A4M8P,BUCKSHAW HOSPITAL,322.0,196.0,6.0,12
2024-07,July 2024,C_110,AAH,TETBURY HOSPITAL TRUST LTD,29.0,23.0,0.0,2
2024-07,July 2024,C_110,ADP02,KIMS HOSPITAL (NEWNHAM COURT),1076.0,939.0,1.0,1
2024-07,July 2024,C_110,AJX,SUSSEX MSK PARTNERSHIP 2,6823.0,5717.0,47.0,18
2024-07,July 2024,C_110,B3M1X,CLAREMONT PRIVATE HOSPITAL,769.0,615.0,1.0,20
2024-07,July 2024,C_110,DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),412.0,268.0,0.0,1
2024-07,July 2024,C_110,DX1,THE NEW FOSCOTE HOSPITAL LTD,58.0,56.0,0.0,3
2024-07,July 2024,C_110,F9Z4V,CIRCLE READING HOSPITAL,1079.0,835.0,11.0,16
2024-07,July 2024,C_110,G3Q3Z,NUFFIELD HEALTH HIGHGATE HOSPITAL,491.0,433.0,0.0,9
2024-07,July 2024,C_110,G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),1838.0,1349.0,15.0,22
2024-07,July 2024,C_110,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,1969.0,1475.0,13.0,15
2024-07,July 2024,C_110,K8I4X,GLENDON WOOD HOSPITAL,395.0,265.0,11.0,6
2024-07,July 2024,C_110,NAM01,PROBUS SURGICAL CENTRE,221.0,206.0,0.0,1
2024-07,July 2024,C_110,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,792.0,781.0,0.0,1
2024-07,July 2024,C_110,NEY,PIONEER HEALTHCARE LIMITED,333.0,230.0,19.0,14
2024-07,July 2024,C_110,NFH,SOMERSET SURGICAL SERVICES HQ,55.0,25.0,5.0,3
2024-07,July 2024,C_110,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1118.0,1030.0,0.0,3
2024-07,July 2024,C_110,NLX,SIRONA CARE & HEALTH,5120.0,5086.0,0.0,7
2024-07,July 2024,C_110,NN4,TYNESIDE SURGICAL SERVICES LTD,368.0,321.0,0.0,6
2024-07,July 2024,C_110,NN5,MANCHESTER SURGICAL SERVICES LTD,66.0,34.0,0.0,5
2024-07,July 2024,C_110,NN8,SPENCER PRIVATE HOSPITALS LTD,1450.0,774.0,91.0,4
2024-07,July 2024,C_110,NNE,DORKING HEALTHCARE LIMITED (DHC),558.0,521.0,0.0,1
2024-07,July 2024,C_110,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,147.0,132.0,0.0,8
2024-07,July 2024,C_110,NQT5K,ST MARTINS HOSPITAL,754.0,752.0,0.0,1
2024-07,July 2024,C_110,NQX01,PROVIDE WELLBEING @ TOLLGATE CLINIC,113.0,113.0,0.0,1
2024-07,July 2024,C_110,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",309.0,222.0,1.0,4
2024-07,July 2024,C_110,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",310.0,286.0,0.0,7
2024-07,July 2024,C_110,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",51.0,35.0,7.0,3
2024-07,July 2024,C_110,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",250.0,173.0,0.0,4
2024-07,July 2024,C_110,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",305.0,202.0,7.0,11
2024-07,July 2024,C_110,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",288.0,230.0,4.0,7
2024-07,July 2024,C_110,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",33.0,8.0,12.0,2
2024-07,July 2024,C_110,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",476.0,368.0,10.0,3
2024-07,July 2024,C_110,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",1258.0,657.0,25.0,13
2024-07,July 2024,C_110,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",236.0,96.0,8.0,2
2024-07,July 2024,C_110,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",238.0,164.0,9.0,3
2024-07,July 2024,C_110,NT216,"NUFFIELD HEALTH, GUILDFORD HOSPITAL",37.0,29.0,5.0,6
2024-07,July 2024,C_110,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",189.0,133.0,0.0,4
2024-07,July 2024,C_110,NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",216.0,189.0,2.0,7
2024-07,July 2024,C_110,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",879.0,523.0,40.0,14
2024-07,July 2024,C_110,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",230.0,211.0,3.0,6
2024-07,July 2024,C_110,NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",321.0,168.0,10.0,10
2024-07,July 2024,C_110,NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",1389.0,1141.0,17.0,9
2024-07,July 2024,C_110,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",762.0,455.0,56.0,3
2024-07,July 2024,C_110,NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",133.0,50.0,8.0,1
2024-07,July 2024,C_110,NT237,"NUFFIELD HEALTH, TEES HOSPITAL",933.0,629.0,0.0,8
2024-07,July 2024,C_110,NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",314.0,141.0,30.0,5
2024-07,July 2024,C_110,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",115.0,64.0,7.0,5
2024-07,July 2024,C_110,NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",211.0,193.0,4.0,11
2024-07,July 2024,C_110,NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",370.0,248.0,4.0,7
2024-07,July 2024,C_110,NT245,"NUFFIELD HEALTH, YORK HOSPITAL",523.0,403.0,12.0,12
2024-07,July 2024,C_110,NT301,SPIRE SOUTH BANK HOSPITAL,453.0,260.0,4.0,8
2024-07,July 2024,C_110,NT302,SPIRE BRISTOL HOSPITAL,933.0,454.0,14.0,18
2024-07,July 2024,C_110,NT304,SPIRE SOUTHAMPTON HOSPITAL,624.0,542.0,5.0,8
2024-07,July 2024,C_110,NT305,SPIRE PORTSMOUTH HOSPITAL,314.0,203.0,0.0,7
2024-07,July 2024,C_110,NT308,SPIRE GATWICK PARK HOSPITAL,280.0,148.0,6.0,10
2024-07,July 2024,C_110,NT30A,SPIRE NOTTINGHAM HOSPITAL,258.0,192.0,0.0,10
2024-07,July 2024,C_110,NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,219.0,165.0,1.0,8
2024-07,July 2024,C_110,NT312,SPIRE ALEXANDRA HOSPITAL,351.0,343.0,0.0,10
2024-07,July 2024,C_110,NT313,SPIRE WELLESLEY HOSPITAL,1245.0,710.0,34.0,12
2024-07,July 2024,C_110,NT314,SPIRE LONDON EAST,1042.0,834.0,12.0,12
2024-07,July 2024,C_110,NT315,SPIRE BUSHEY HOSPITAL,246.0,241.0,0.0,9
2024-07,July 2024,C_110,NT316,SPIRE HARPENDEN HOSPITAL,399.0,375.0,0.0,8
2024-07,July 2024,C_110,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,235.0,120.0,1.0,22
2024-07,July 2024,C_110,NT318,SPIRE NORWICH HOSPITAL,248.0,248.0,0.0,2
2024-07,July 2024,C_110,NT319,SPIRE HARTSWOOD HOSPITAL,1342.0,825.0,12.0,11
2024-07,July 2024,C_110,NT320,SPIRE PARKWAY HOSPITAL,811.0,704.0,3.0,16
